Time,/fdm/jsbsim/propulsion/tank/contents-lbs,/fdm/jsbsim/propulsion/tank[1]/contents-lbs,/fdm/jsbsim/propulsion/starter_cmd,/fdm/jsbsim/propulsion/magneto_cmd,/fdm/jsbsim/propulsion/active_engine,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/propulsion/engine/pitch-angle-rad,/fdm/jsbsim/propulsion/engine/yaw-angle-rad,/fdm/jsbsim/propulsion/engine/advance-ratio,/fdm/jsbsim/propulsion/engine/blade-angle,/fdm/jsbsim/propulsion/engine/thrust-coefficient,/fdm/jsbsim/propulsion/engine/propeller-rpm,/fdm/jsbsim/propulsion/engine/helical-tip-Mach,/fdm/jsbsim/propulsion/engine/constant-speed-mode,/fdm/jsbsim/propulsion/engine/prop-induced-velocity_fps,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine/fuel-flow-rate-pps,/fdm/jsbsim/propulsion/engine/power-hp,/fdm/jsbsim/propulsion/engine/bsfc-lbs_hphr,/fdm/jsbsim/propulsion/engine/volumetric-efficiency,/fdm/jsbsim/propulsion/engine/map-pa,/fdm/jsbsim/propulsion/engine/map-inhg,/fdm/jsbsim/propulsion/engine/air-intake-impedance-factor,/fdm/jsbsim/propulsion/engine/ram-air-factor,/fdm/jsbsim/propulsion/engine/boost-speed,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm
27.8498886,129.850034638258734,129.850034638258734,0,0,-1,259.700069276517468,0,0,0.742122966870692347,22,0.0507877033129307681,2218.82898991136062,0.672916686169441891,0,9.53916580317265073,237.488991689218039,0.0106514028907259122,88.6018448067450208,0.320000000000000007,0.849999999999999978,57869.9390618164325,17.0890269437619011,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
27.8998884,129.849768354251324,129.849768354251324,0,0,-1,259.699536708502649,0,0,0.742122974177332639,22,0.0507877025822667388,2218.82900503705969,0.672916691325201599,0,9.53916565387682169,237.488991001691801,0.0106514029080959291,88.6018446575164376,0.320000000000000007,0.849999999999999978,57869.9387532389301,17.089026852638785,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
27.9498882,129.849502070243545,129.849502070243545,0,0,-1,259.699004140487091,0,0,0.742122980475375504,22,0.0507877019524624468,2218.82901937592305,0.672916696197866093,0,9.53916553086364161,237.488990606480485,0.0106514029221648418,88.6018444893733772,0.320000000000000007,0.849999999999999978,57869.9384458038476,17.0890267618530238,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
27.999888,129.849235786235454,129.849235786235454,0,0,-1,259.698471572470908,0,0,0.742122985761619058,22,0.0507877014238380942,2218.82903292404171,0.672916700786101329,0,9.5391654342104033,237.488990504214712,0.0106514029329171245,88.601844302231342,0.320000000000000007,0.849999999999999978,57869.9381395238088,17.0890266714083481,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.0498878,129.848969502227163,129.848969502227163,0,0,-1,259.697939004454327,0,0,0.742122990032986762,22,0.0507877009967013238,2218.82904567761761,0.672916705088634659,0,9.53916536399113113,237.488990695410365,0.0106514029403435347,88.6018440960784801,0.320000000000000007,0.849999999999999978,57869.9378344110519,17.0890265813083708,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.0998876,129.848703218218731,129.848703218218731,0,0,-1,259.697406436437461,0,0,0.742122993286521315,22,0.0507877006713478713,2218.82905763294548,0.672916709104201538,0,9.53916532027690778,237.488991180656626,0.0106514029444188026,88.6018438707143048,0.320000000000000007,0.849999999999999978,57869.9375304777277,17.0890264915566839,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.1498874,129.848436934210298,129.848436934210298,0,0,-1,259.696873868420596,0,0,0.742122995519396089,22,0.0507877004480603925,2218.82906878644826,0.672916712831622466,0,9.53916530313530586,237.488991960344975,0.010651402945141393,88.601843626211803,0.320000000000000007,0.849999999999999978,57869.9372277352304,17.089026402156648,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.1998872,129.848170650201865,129.848170650201865,0,0,-1,259.696341300403731,0,0,0.742122996728910245,22,0.0507877003271089769,2218.82907913461122,0.672916716269691739,0,9.5391653126306295,237.488993035010395,0.0106514029424921563,88.6018433624337831,0.320000000000000007,0.849999999999999978,57869.936926195609,17.0890263131118196,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.249887,129.847904366193518,129.847904366193518,0,0,-1,259.695808732387036,0,0,0.742122996912484734,22,0.0507877003087515294,2218.82908867405922,0.672916719417298914,0,9.53916534882409906,237.488994405000511,0.010651402936461293,88.6018430793540119,0.320000000000000007,0.849999999999999978,57869.9366258699083,17.0890262244254636,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.2998868,129.84763808218537,129.84763808218537,0,0,-1,259.695276164370739,0,0,0.74212299606766885,22,0.0507877003932331178,2218.82909740148853,0.672916722273320889,0,9.53916541177356692,237.488996070751426,0.0106514029270339382,88.6018427768802752,0.320000000000000007,0.849999999999999978,57869.9363267695808,17.0890261361009621,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.3498866,129.847371798177534,129.847371798177534,0,0,-1,259.694743596355067,0,0,0.742122994192136232,22,0.0507877005807863754,2218.82910531371363,0.672916724836700841,0,9.5391655015336454,237.488998032586267,0.0106514029141986915,88.6018424549611296,0.320000000000000007,0.849999999999999978,57869.9360289056422,17.0890260481415659,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.3998864,129.847105514170067,129.847105514170067,0,0,-1,259.694211028340135,0,0,0.742122991283685085,22,0.0507877008716314943,2218.82911240764679,0.672916727106401713,0,9.53916561815577779,237.489000290845183,0.0106514028979420913,88.6018421135167955,0.320000000000000007,0.849999999999999978,57869.9357322888754,17.0890259605504617,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
