Time,/fdm/jsbsim/forces/fbx-aero-lbs,/fdm/jsbsim/forces/fby-aero-lbs,/fdm/jsbsim/forces/fbz-aero-lbs,/fdm/jsbsim/forces/fwx-aero-lbs,/fdm/jsbsim/forces/fwy-aero-lbs,/fdm/jsbsim/forces/fwz-aero-lbs,/fdm/jsbsim/forces/fbx-gear-lbs,/fdm/jsbsim/forces/fby-gear-lbs,/fdm/jsbsim/forces/fbz-gear-lbs,/fdm/jsbsim/forces/fbx-total-lbs,/fdm/jsbsim/forces/fby-total-lbs,/fdm/jsbsim/forces/fbz-total-lbs,/fdm/jsbsim/forces/load-factor,/fdm/jsbsim/moments/l-aero-lbsft,/fdm/jsbsim/moments/m-aero-lbsft,/fdm/jsbsim/moments/n-aero-lbsft,/fdm/jsbsim/moments/l-gear-lbsft,/fdm/jsbsim/moments/m-gear-lbsft,/fdm/jsbsim/moments/n-gear-lbsft,/fdm/jsbsim/moments/l-total-lbsft,/fdm/jsbsim/moments/m-total-lbsft,/fdm/jsbsim/moments/n-total-lbsft
48.8498046,-194.738253940023924,6.26378109820833995,-2470.41085872525355,245.179445139728671,6.26729143010332379,2465.91560969713737,0,0,0,42.7581718448946617,6.26378109820833995,-2470.41085872525355,-0.994530768176684621,-209.727189664196771,-174.564399191060943,-87.7155954285283173,0,0,0,-0.000345323517819906556,0.000685478144106355103,0.00920330813922021207
48.8998044,-194.738294268586685,6.26375339356361227,-2470.41062328326689,245.179464143791762,6.26726983733899523,2465.91537510576018,0,0,0,42.7581256348571799,6.26375339356361227,-2470.41062328326689,-0.994530887013929887,-209.727190976481779,-174.564235058172471,-87.7156224560246471,0,0,0,-0.000349205329058577263,0.000691599031085843308,0.00919937860622610515
48.9498042,-194.73833494816094,6.26372571275935464,-2470.41039024447946,245.179483471244879,6.26724826581349514,2465.9151429175372,0,0,0,42.7580789823302894,6.26372571275935464,-2470.41039024447946,-0.994531006822918284,-209.727192217429888,-174.564070973134903,-87.7156495797193259,0,0,0,-0.000353015434967574038,0.00069762693223651695,0.00919539094719823424
48.999804,-194.7383759725343,6.26369805581588057,-2470.41015956988031,245.179503116411723,6.26722671550252564,2465.91491309345929,0,0,0,42.758031895519764,6.26369805581588057,-2470.41015956988031,-0.994531127588040409,-209.727193387084753,-174.563906938198897,-87.7156767982432086,0,0,0,-0.00035675355465514258,0.000703561382835005134,0.00919134617866745884
49.0498038,-194.738417335431336,6.26367042274423902,-2470.40993121963947,245.179523073537382,6.26720518637371882,2465.91468559370151,0,0,0,42.7579843826461286,6.26367042274423902,-2470.40993121963947,-0.994531249293572839,-209.727194485522546,-174.563742955520524,-87.71570411017764,0,0,0,-0.000360419488515617559,0.000709401972898149324,0.00918724534332682197
49.0998036,-194.738459030610073,6.2636428135577118,-2470.40970515467097,245.1795433369264,6.26718367839706669,2465.91446037917922,0,0,0,42.757936451990247,6.2636428135577118,-2470.40970515467097,-0.994531371923206953,-209.72719551280818,-174.563579027567926,-87.7157315141500078,0,0,0,-0.000364012950484493558,0.000715148042445434839,0.00918308946654633473
49.1498034,-194.738501051725109,6.26361522825828132,-2470.40948133451866,245.179563900752839,6.26716219153255327,2465.91423740944128,0,0,0,42.7578881118292315,6.26361522825828132,-2470.40948133451866,-0.994531495461205006,-209.727196469010437,-174.563415156397127,-87.715759008715608,0,0,0,-0.000367533756957527658,0.000720799259198656728,0.00917887960011398718
49.1998032,-194.738543392509399,6.26358766685324131,-2470.40925971999923,245.179584759304305,6.26714072574538594,2465.91401664530667,0,0,0,42.7578393705077815,6.26358766685324131,-2470.40925971999923,-0.994531619891331542,-209.727197354224131,-174.563251344365426,-87.7157865925067313,0,0,0,-0.000370981629203015473,0.000726355090961305905,0.00917461676699815598
49.249803,-194.73858604661072,6.26356012934341866,-2470.40904027089528,245.179605906765005,6.26711928099504156,2465.91379804656071,0,0,0,42.7577902363773035,6.26356012934341866,-2470.40904027089528,-0.994531745197383077,-209.727198168510995,-174.563087593683576,-87.7158142641181371,0,0,0,-0.000374356329075453687,0.000731815088727216789,0.00917030199366308807
49.2998028,-194.738629007613696,6.26353261571699349,-2470.40882294631638,245.179627337249741,6.26709785723001467,2465.91358157231707,0,0,0,42.7577407178045235,6.26353261571699349,-2470.40882294631638,-0.994531871363312781,-209.727198911959363,-174.562923906461947,-87.7158420220731898,0,0,0,-0.000377657692467892048,0.000737178862976861637,0.00916593635494677983
49.3498026,-194.738672269209587,6.2635051259701493,-2470.40860770682366,245.179649045012155,6.26707645440646477,2465.91336718313823,0,0,0,42.7576908232153414,6.2635051259701493,-2470.40860770682366,-0.994531998372680248,-209.727199584732375,-174.562760284999058,-87.7158698649960797,0,0,0,-0.000380885489335014427,0.000742445952170101009,0.00916152088090882444
49.3998024,-194.73871582494121,6.26347766008835016,-2470.40839451118336,245.179671024126009,6.26705507247087557,2465.91315483779499,0,0,0,42.7576405610286088,6.26347766008835016,-2470.40839451118336,-0.994532126209198952,-209.727200186887103,-174.562596731395615,-87.7158977914305922,0,0,0,-0.000384039525130219772,0.000747615971192772122,0.00915705661971344398
49.4498022,-194.738759668398927,6.26345021805494007,-2470.40818331876335,245.179693268725998,6.26703371136834697,2465.91294449565839,0,0,0,42.7575899396968566,6.26345021805494007,-2470.40818331876335,-0.994532254856608566,-209.727200718585436,-174.562433247699346,-87.7159257999428235,0,0,0,-0.000387119643164623994,0.000752688643359533671,0.00915254462223913379
49.499802,-194.738803793153323,6.26342279984534134,-2470.40797408890921,245.179715772936106,6.26701237103730335,2465.91273611607539,0,0,0,42.7575389676992188,6.26342279984534134,-2470.40797408890921,-0.994532384298188132,-209.727201179995632,-174.562269836193309,-87.7159538890669808,0,0,0,-0.000390125691865250701,0.000757663455374313344,0.0091479859702729982
49.5498018,-194.738848192689744,6.2633954054366896,-2470.40776677995564,245.179738530776945,6.26699105141754575,2465.91252965738568,0,0,0,42.7574876535254873,6.2633954054366896,-2470.40776677995564,-0.994532514517468713,-209.727201571161913,-174.562106498937737,-87.7159820573509705,0,0,0,-0.000393057465970514386,0.000762540055006866169,0.00914338169894790553
49.5998016,-194.738892860562743,6.2633680347996501,-2470.40756135127185,245.179761536366954,6.26696975244383747,2465.91232507896075,0,0,0,42.7574360057112415,6.2633680347996501,-2470.40756135127185,-0.994532645497758883,-209.727201892257426,-174.561943238146114,-87.7160103033426566,0,0,0,-0.000395914792875373678,0.00076731801593155069,0.00913873288084232627
49.6498014,-194.738937790293676,6.26334068789896303,-2470.40735776173324,245.179784783780491,6.26694847404591027,2465.91212233967826,0,0,0,42.7573840327929702,6.26334068789896303,-2470.40735776173324,-0.994532777222571496,-209.727202143494083,-174.56178005584502,-87.7160386255679185,0,0,0,-0.000398697569465866763,0.000771997069904273303,0.00913404059500066978
49.6998012,-194.738982975321733,6.2633133646984005,-2470.40715596926384,245.17980826699366,6.26692721615257131,2465.91192139746545,0,0,0,42.7573317433166267,6.2633133646984005,-2470.40715596926384,-0.994532909675292065,-209.727202324963287,-174.561616954011242,-87.7160670225494812,0,0,0,-0.000401405640786833828,0.000776576937653317145,0.00912930589244353996
49.749801,-194.739028409155281,6.2632860651562785,-2470.40695593288274,245.179831980083321,6.26690597868847732,2465.91172221134502,0,0,0,42.7572791458733548,6.2632860651562785,-2470.40695593288274,-0.994533042838855796,-209.727202436863308,-174.561453934911924,-87.7160954928157963,0,0,0,-0.000404038862512834385,0.000781057128222073516,0.00912452985677703055
49.7998008,-194.739074085225383,6.26325878922991386,-2470.40675761057037,245.179855917026345,6.26688476157733554,2465.91152473929878,0,0,0,42.7572262490502055,6.26325878922991386,-2470.40675761057037,-0.994533176696632881,-209.727202479320113,-174.561291000488609,-87.7161240348934257,0,0,0,-0.000406597092393212733,0.000785437410257827651,0.00911971353949070362
49.8498006,-194.739119996976513,6.26323153686584799,-2470.40656096047496,245.17988007181944,6.26686356473383199,2465.91132893947997,0,0,0,42.7571730614488956,6.26323153686584799,-2470.40656096047496,-0.994533311231887374,-209.727202452572214,-174.561128152697847,-87.7161526472673216,0,0,0,-0.000409080278870987968,0.000789717552606816753,0.00911485804024891877
49.8998004,-194.739166137898792,6.26320430801244488,-2470.40636594154239,245.179904438528524,6.2668423880747115,2465.911134770834,0,0,0,42.7571195917093689,6.26320430801244488,-2470.40636594154239,-0.994533446427610213,-209.727202356858243,-174.560965393700144,-87.7161813284677976,0,0,0,-0.000411488300414930563,0.000793897175356050866,0.00910996444127931682
49.9498002,-194.739212501344042,6.26317710261590488,-2470.40617251085951,245.179929011040457,6.26682123151451176,2465.91094219045408,0,0,0,42.7570658484503667,6.26317710261590488,-2470.40617251085951,-0.994533582266948102,-209.727202192267328,-174.56080272536451,-87.7162100770003832,0,0,0,-0.000413821028985239536,0.000797976065740613194,0.00910503378706550848
49.9998,-194.739259080763219,6.2631499206128618,-2470.40598062687332,245.179953783374884,6.2668000949601641,2465.91075115678632,0,0,0,42.7570118403307049,6.2631499206128618,-2470.40598062687332,-0.994533718732833139,-209.727201959086301,-174.560640149742312,-87.7162388913574489,0,0,0,-0.000416078414815501674,0.000801953927009435574,0.00910006718324041231
50.0497998,-194.739305869530227,6.26312276193739059,-2470.40579024713179,245.179978749460247,6.26677897831633057,2465.91056162738505,0,0,0,42.7569575760017528,6.26312276193739059,-2470.40579024713179,-0.994533855808470091,-209.7272016575007,-174.560477668725184,-87.7162677700186748,0,0,0,-0.000418260383071356046,0.000805830552252473353,0.00909506571426277333
