Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-x-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-y-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-z-ft_sec2,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
35.9498562,5.18050689721101933e-07,-7.52940612838380361e-07,2.23648980100698194e-06,-0.000764906399953413363,5.89199291517461532e-05,-3.47706985337481456e-06,0.554640081823287168,0.0813713212306804018,-32.0570034196191216,0.0172534569745800316,0.00253125700040117332,-0.997212692267314016
35.999856,5.18563484202798631e-07,-7.5540155824150724e-07,2.24187063603451096e-06,-0.000766276795264975163,5.90666440043879915e-05,-3.45448876970522178e-06,0.554641721485541361,0.0813710272563396425,-32.0569973037152991,0.0172535079803459029,0.0025312478555993348,-0.997212502016939117
36.0498558,5.19027894179642552e-07,-7.57769552699368586e-07,2.24725822254583007e-06,-0.000767584104727325744,5.921363892735787e-05,-3.43311287309688851e-06,0.554643363373477194,0.0813707324747912492,-32.0569911704855812,0.0172535590553471278,0.0025312386856872985,-0.997212311227599346
36.0998556,5.19443955406235888e-07,-7.60044431000852699e-07,2.25265207943725573e-06,-0.000768828306303870335,5.93609007162321234e-05,-3.41295061190294291e-06,0.554645007333366413,0.0813704368881436185,-32.0569850206889839,0.0172536101948016045,0.00253122949073065128,-0.997212119922905593
36.1498554,5.19811713386780245e-07,-7.62226275553406968e-07,2.25805174753471285e-06,-0.000770009385490100229,5.95084160325554112e-05,-3.39399998239287015e-06,0.554646653211535168,0.081370140498423546,-32.0569788550758403,0.0172536613939289346,0.00253122027079244168,-0.997211928126198854
36.1998552,5.20131199683697037e-07,-7.64314893108727221e-07,2.26345675074188528e-06,-0.000771127335269405911,5.96561716149218713e-05,-3.37626220670017574e-06,0.554648300854469589,0.0813698433077949118,-32.0569726744133732,0.0172537126479536777,0.00253121102593998259,-0.997211735861345594
36.249855,5.2040247374982501e-07,-7.66310338364529198e-07,2.26886662218006972e-06,-0.000772182155987288787,5.98041541599592108e-05,-3.35973019360835679e-06,0.554649950108633161,0.0813695453185371981,-32.0569664794510558,0.0172537639520997065,0.00253120175624418258,-0.99721154315165994
36.2998548,5.20625580239899932e-07,-7.68212502122832845e-07,2.27428088793107534e-06,-0.000773173855213693528,5.99523504618976188e-05,-3.34441257621165278e-06,0.55465160082079723,0.0813692465328960113,-32.0569602709506754,0.0172538153016004621,0.00253119246177489765,-0.997211350020839271
36.3498546,5.2080056866295543e-07,-7.70021373390508831e-07,2.2796990864347183e-06,-0.000774102448146463118,6.01007472055686831e-05,-3.33029810661855663e-06,0.554653252837680411,0.0813689469532205278,-32.0569540496716954,0.0172538666916877449,0.0025311831426052039,-0.997211156492508466
36.3998544,5.20927528259067541e-07,-7.71737002153541058e-07,2.28512074081617151e-06,-0.000774967956842398387,6.02493312693019867e-05,-3.31739967407429504e-06,0.554654906006170068,0.0813686465820102206,-32.0569478163640298,0.0172539181175986045,0.00253117379881285425,-0.997210962589995642
36.4498542,5.21006514742098044e-07,-7.73359269759461738e-07,2.29054537974388922e-06,-0.000775770411248211111,6.03980894335470753e-05,-3.30570406248398285e-06,0.5546565601734742,0.0813683454217491442,-32.0569415717947663,0.017253969574580072,0.00253116443047512064,-0.997210768337162712
36.499854,5.21037589901681979e-07,-7.74888266667124296e-07,2.2959725440457339e-06,-0.000776509848125273017,6.0547008522149337e-05,-3.29522074338228776e-06,0.554658215186736747,0.0813680434749642634,-32.0569353167131652,0.0172540210578771731,0.00253115503767061163,-0.997210573757317587
36.5498538,5.21020846554264467e-07,-7.76324025650846242e-07,2.30140176235747494e-06,-0.000777186311876176816,6.06960753885832371e-05,-3.28594075682531184e-06,0.554659870893453699,0.0813677407442798123,-32.0569290518754002,0.0172540725627458973,0.00253114562048095985,-0.997210378873982561
36.5998536,5.20956360743850205e-07,-7.77666476332290102e-07,2.30683256767790774e-06,-0.000777799854009053604,6.08452769092215906e-05,-3.2778618859197195e-06,0.554661527141519173,0.0813674372324432044,-32.0569227780478698,0.0172541240844546126,0.00253113617899163035,-0.997210183710998677
36.6498534,5.20844228753205501e-07,-7.78915710481269819e-07,2.31226448850710063e-06,-0.000778350533171323633,6.09946000485195317e-05,-3.27098815944282251e-06,0.55466318377862156,0.0813671329421921108,-32.0569164959771626,0.0172541756182652863,0.00253112671328778547,-0.997209988291590355
36.6998532,5.20684536914662987e-07,-7.80071812029307001e-07,2.31769706836285389e-06,-0.00077883841533932241,6.11440316704292552e-05,-3.26531802130602955e-06,0.554664840653018354,0.0813668278762847696,-32.0569102064187845,0.0172542271594575899,0.00253111722345522681,-0.997209792639259351
36.749853,5.204773949078878e-07,-7.81134800188666162e-07,2.32312983567565463e-06,-0.000779263573732147385,6.129355876698106e-05,-3.26084492741074428e-06,0.554666497613211962,0.0813665220377070147,-32.0569039101291153,0.0172542787033188177,0.00253110770958683666,-0.997209596777534846
36.7998528,5.20222895347853616e-07,-7.82104670480957902e-07,2.32856232617007612e-06,-0.000779626088669105322,6.14431683497174141e-05,-3.25756861485615445e-06,0.554668154508016653,0.0813662154293375156,-32.0568976078680592,0.0172543302451459643,0.00253109817177216275,-0.997209400730055484
36.8498526,5.19921135757047979e-07,-7.82981612997951307e-07,2.33399408480198238e-06,-0.000779926047656642751,6.15928473814697508e-05,-3.25548617041704347e-06,0.554669811186276118,0.0813659080542177837,-32.0568913003760798,0.0172543817802369298,0.00253108861010581864,-0.997209204519855286
36.8998524,5.19572248013191891e-07,-7.83765711811540509e-07,2.33942465069888884e-06,-0.00078016354520171749,6.17425828905726615e-05,-3.25459927097426771e-06,0.554671467497445558,0.0813655999153743981,-32.0568849884121434,0.0172544333039086478,0.00253107902468195428,-0.997209008170543809
36.9498522,5.19176367072470098e-07,-7.84456971703573884e-07,2.34485354637256239e-06,-0.000780338683004311306,6.1892362019921876e-05,-3.25490269403871935e-06,0.55467312329132834,0.0813652910160223147,-32.0568786727289989,0.0172544848114888835,0.0025310694156005782,-0.997208811705537101
36.999852,5.1873358698588756e-07,-7.85055595146523755e-07,2.35028033094495904e-06,-0.000780451569891926766,6.20421717867913891e-05,-3.25639392428911378e-06,0.554674778417870495,0.0813649813592818294,-32.0568723540715368,0.0172545362983098291,0.00253105978295875512,-0.997208615148006849
37.0498518,5.18244055973527689e-07,-7.85561710510460975e-07,2.35570454026088076e-06,-0.000780502321625187179,6.21919993333691634e-05,-3.25906945164433637e-06,0.554676432727459368,0.081364670948427989,-32.0568660331876316,0.0172545877597174158,0.00253105012685836362,-0.997208418521217554
37.0998516,5.17707919825773866e-07,-7.85975421965852466e-07,2.36112571457566523e-06,-0.000780491060933807823,6.23418317977075809e-05,-3.26292949637263519e-06,0.554678086071113796,0.081364359786808324,-32.0568597108278581,0.0172546391910772118,0.00253104044740353742,-0.997208221848517762
37.1498514,5.1712529227055984e-07,-7.86296889701279896e-07,2.366543407795323e-06,-0.000780417917666698102,6.24916562976945977e-05,-3.26797006522383526e-06,0.554679738299952096,0.081364047877708498,-32.056853387736048,0.0172546905877578836,0.00253103074469648425,-0.997208025153046074
37.1998512,5.16496337234413827e-07,-7.86526226342241079e-07,2.37195715590137437e-06,-0.000780283028647743571,6.26414600509578312e-05,-3.27418286616421028e-06,0.554681389265646696,0.0813637352246512902,-32.0568470646589603,0.0172547419451453375,0.0025310210188467892,-0.997207828458032353
