Time,Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-rad,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/terrain-elevation-asl-ft,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-mag-mt
22.9499082,2021.7583455294,2021.7583455294,35.96524948315992,-16.18858537068632,274.6459723561941,0.7217731371927123,0.1339292743365444,-0.3056507949619125,-0.606369589806273,0.07580937611186239,0.9826504181953415,0.1564233687630385,-0.06467475410755907,-0.07586228936529725,-0.9825220507628371,-0.1572276516375098,0.06461267969678205,1.761903380672,0.86961018151736,46.993373834158,47.184923385009,121.99310056328,-7582633.328266581,12093895.89162345,15303876.80940901,-7562824.582665459,12106293.00653989,15303876.80940901,0.093797389077736,2021.7583455294,0,2021.75834552943707,616.231943717372474,2021.75834552943707,0.823532270369678798,47.1849233850092133,39628.271046709604,46.9933738341577083,121.993100563276144,0,523.803236200206698,737.621407475148203,904.703927548517754
22.999908,2019.3111982755,2019.3111982755,35.90839572169384,-16.21484153670016,275.0511751772289,0.7240042381531514,0.1344969949090386,-0.3050281330272607,-0.6038925894218413,0.07523071542811756,0.9832498149335953,0.1536937258679888,-0.06275650976623605,-0.07528217301635273,-0.9831233999570369,-0.1545002925403381,0.06269477241207611,1.7566790311912,0.86458132672096,46.993375439519,47.184925011956,121.99307066569,-7582669.997913296,12093870.42418685,15303875.41982396,-7562817.153933593,12106295.17360466,15303875.41982396,0.094006291948734,2019.3111982755,0,2019.3111982755363,615.486053234383462,2019.3111982755363,0.823532298765251247,47.18492501195567,39625.8258734646879,46.9933754395185801,121.993070665694589,0,526.07305192392721,737.442699520201359,905.8746622742309
23.0499078,2016.8541257232,2016.8541257232,35.85022166578032,-16.23810997974788,275.4567252426012,0.7262271047059372,0.1350718412668151,-0.304380512052204,-0.6014169052912149,0.07465647404120687,0.9838363686659546,0.1509755881879347,-0.06081761541880597,-0.07470645199215507,-0.9837119066376272,-0.1517844302880543,0.06075621361012395,1.7515279323726,0.8593600110496,46.993377194661,47.1849267887,121.99304069599,-7582706.627402594,12093844.92655312,15303874.06029657,-7562809.685178754,12106297.31051309,15303874.06029657,0.094215194819731,2016.8541257232,0,2016.85412572324276,614.737137520444435,2016.85412572324276,0.823532329775285565,47.1849267886997623,39623.3709578688722,46.993377194661079,121.993040695988185,0,528.348343345580474,737.247317950889737,907.039238807648871
23.0999076,2014.3875228353,2014.3875228353,35.79078606330585,-16.25839653283348,275.8625994725694,0.7284416441357724,0.1356538364404454,-0.3037082016288421,-0.5989425147801219,0.07408648787698992,0.9844100842636569,0.1482689386114076,-0.05885830576154326,-0.07413496229906029,-0.9842875756270731,-0.1490800477029454,0.05879723809826103,1.7464489874286,0.85395545573831,46.993379100446,47.184928716098,121.99301065543,-7582743.217023158,12093819.39858825,15303872.73132998,-7562802.176690174,12106299.41713117,15303872.73132998,0.094424097690728,2014.3875228353,0,2014.38752283528447,613.985316960194723,2014.38752283528447,0.823532363414725799,47.1849287160977156,39620.9066959442644,46.9933791004455088,121.993010655426176,0,530.629014104463522,737.035166998846876,908.197598718026143
23.1499074,2011.9117879607,2011.9117879607,35.73014802790401,-16.27570623208994,276.2687728811134,0.7306477524707454,0.1362430095042723,-0.3030114670799779,-0.5964694082588868,0.07352059203771333,0.9849709630105319,0.145573778383434,-0.05687881521006188,-0.07356753912129234,-0.9848504081453983,-0.1463871459608606,0.056818080405038,1.7414411754409,0.84837928319072,46.993381157723,47.184930794996,121.9929805453,-7582779.767071522,12093793.84015895,15303871.43342744,-7562794.628764941,12106301.4933257,15303871.43342744,0.094633000561725,2011.9117879607,0,2011.91178796067834,613.230712970414743,2011.91178796067834,0.82353239969835057,47.1849307949962764,39618.4334870769308,46.9933811577226734,121.992980545302842,0,532.914965939046738,736.806151952214236,909.349683630772574
23.1999072,2009.4273227341,2009.4273227341,35.66836672105322,-16.29004336833308,276.6752187235426,0.7328453158368023,0.1368393936514751,-0.3022905679061287,-0.5939975891837816,0.07295862333574343,0.9855190029018933,0.1428901262196203,-0.05487937708422094,-0.07300401935399761,-0.9854004021096436,-0.1437057437055102,0.05481897396303712,1.7365035786704,0.84264534738608,46.993383367334,47.184933026232,121.99295036694,-7582816.277852108,12093768.2511328,15303870.16709217,-7562787.041708026,12106303.53896431,15303870.16709217,0.094841903432722,2009.4273227341,0,2009.42732273414731,612.473447969368181,2009.42732273414731,0.823532438640766751,47.1849330262323718,39615.9517339152371,46.9933833673335641,121.992950366937578,0,535.206098681178673,736.560179193172075,910.495435236747426
23.249907,2006.934531983,2006.934531983,35.6055010421548,-16.30141155519017,277.0819086576496,0.7350342118732668,0.1374430242291297,-0.3015457563999143,-0.5915270739905318,0.07240042273497406,0.9860541989549182,0.1402180171972727,-0.05286022289431937,-0.07244424404404992,-0.9859375524450064,-0.1410358759398134,0.05280015039302644,1.731635398994,0.83676954327787,46.993385730109,47.184935410633,121.99292012167,-7582852.749677231,12093742.63137814,15303868.93282717,-7562779.4158323,12106305.55391544,15303868.93282717,0.09505080630372,2006.934531983,0,2006.93453198298812,611.713645348414843,2006.93453198298812,0.823532480256402355,47.1849354106326473,39613.4618423102656,46.9933857301089972,121.992920121674885,0,537.502310256086162,736.297156235468719,911.634795304464205
23.2999068,2004.4338236153,2004.4338236153,35.54160932922825,-16.3098138126832,277.4888129168421,0.7372143111937077,0.1380539367551607,-0.3007772764372899,-0.589057891803985,0.0718458376763178,0.9865765435264646,0.1375575014392309,-0.05082158173215424,-0.07188806071501819,-0.986461851403603,-0.1383775927099692,0.0507618388930474,1.7268359651415,0.83076959737917,46.993388246869,47.184937949013,121.99288981088,-7582889.182867133,12093716.98076418,15303867.73113506,-7562771.751458555,12106307.53804841,15303867.73113506,0.095259709174717,2004.4338236153,0,2004.43382361531258,610.951429437947354,2004.43382361531258,0.823532524559501544,47.1849379490132534,39610.9642211696919,46.9933882468692374,121.992889810884421,0,539.803496680442777,736.016991766908291,912.767705694698634
23.3499066,2001.9256085642,2001.9256085642,35.47674907261573,-16.31525266469489,277.895900493765,0.739385478877149,0.1386721649406035,-0.2999853624504433,-0.5865900839698632,0.07129472426528027,0.9870860266345026,0.134908642608658,-0.04876367976616331,-0.0713353255542972,-0.9869732888870166,-0.1357309576004911,0.04870426573167592,1.7221047325249,0.82466484192592,46.993390918424,47.184940642179,121.99285943596,-7582925.577750007,12093691.29916095,15303866.562518,-7562764.048915541,12106309.49123337,15303866.562518,0.095468612045714,2001.9256085642,0,2001.92560856416821,610.186925490358476,2001.92560856416821,0.823532571564119298,47.1849406421794697,39608.4592824041101,46.9933909184237208,121.992859435961094,0,542.10955205270966,735.719595681923124,913.894108362016027
23.3999064,1999.4103006646,1999.4103006646,35.41097664389495,-16.31773024843264,278.3031393329434,0.7415475759750311,0.1392977387413351,-0.2991702385836643,-0.5841237034164082,0.07074694930128138,0.987582636279516,0.1322715162352307,-0.04668673983687836,-0.07078590544206378,-0.9874718527689733,-0.1330960460606434,0.04662765384170264,1.7174412774099,0.81847597517302,46.993393745571,47.184943490925,121.99282899832,-7582961.93466201,12093665.5864394,15303865.42747747,-7562756.308539962,12106311.41334142,15303865.42747747,0.095677514916711,1999.4103006646,0,1999.41030066460371,609.420259642571295,1999.41030066460371,0.823532621284114752,47.1849434909253631,39605.947440825752,46.9933937455707138,121.992828998324981,0,544.420368562794351,735.404879118397162,915.013945370682109
23.4499062,1996.8883166052,1996.8883166052,35.34434704203896,-16.31724843381201,278.7104965309238,0.7437004610195582,0.1399306824634719,-0.298332118030898,-0.5816588138555128,0.07020239213013429,0.9880663587624037,0.1296462078950096,-0.04459098114704202,-0.07023967980346536,-0.9879575292146576,-0.1304729435845609,0.04453222250860222,1.7128452870271,0.81222481051502,46.993396729097,47.184946496033,121.99279849942,-7582998.253947304,12093639.84247135,15303864.32651413,-7562748.530676542,12106313.30424453,15303864.32651413,0.095886417787708,1996.8883166052,0,1996.88831660524011,608.651558901277212,1996.88831660524011,0.823532673733144205,47.1849464960333904,39603.429114081955,46.9933967290968724,121.992798499421497,0,546.735836472733581,735.072754505815965,916.127158902011502
23.499906,1994.3600758016,1994.3600758016,35.27691365872565,-16.31380895058399,279.1179385423068,0.7458439915191556,0.1405710129461076,-0.2974712025518473,-0.579195488834674,0.06966094630292956,0.9885371789955777,0.1270328112677905,-0.04247661903974235,-0.06969654226728415,-0.9884303029933487,-0.1278617437688458,0.04241818714716257,1.7083165470054,0.80593401723199,46.993399869777,47.184949658274,121.99276794072,-7583034.535958058,12093614.06712956,15303863.26012771,-7562740.715678001,12106315.16381566,15303863.26012771,0.096095320658706,1994.3600758016,0,1994.36007580161095,607.880951104331075,1994.36007580161095,0.823532728924656343,47.1849496582740997,39600.9047225347531,46.9933998697769724,121.992767940721222,0,549.055844137942813,734.723135596425209,917.233691271621751
