Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-x-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-y-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-z-ft_sec2,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
34.8998604,2.75804381604240367,0.00980124438354997886,0.075813354195680499,-11.6429728832891364,-0.455972501361076032,-0.116028209417905259,1.34945422957611338,2.42765255259449164,-38.9783258586247428,0.0419781246472817893,0.0755181607642331915,-1.21251761310176964
34.9498602,4.8393336101814235,0.0158983214754672246,0.0735786118206979561,-11.6976419330015577,-0.806964131776047644,0.0849020932407533735,1.368387710895278,4.17582304335587295,-39.5808614447748397,0.0425670975975333335,0.129899344769957126,-1.23126097866799311
34.99986,2.82950424890577823,-0.00627892729100835902,0.0247039962831676792,-11.7527753213258137,0.195164885166364099,0.241365328094410359,1.39673053387919222,2.98304646561193554,-38.970389363786758,0.0434487714846486656,0.0927950675299493571,-1.21227072872268549
35.0498598,-0.371382594693235479,-0.0304178165883871102,-0.015694874015596369,-11.8048899899552904,1.35206481685234259,0.189029232846191775,1.4332342746574207,-0.0730597079626757462,-37.5798756513902461,0.0445843109841705387,-0.00227270363109282865,-1.16901534690727504
35.0998596,-2.8927231443876491,-0.0447079132656712022,-0.0311483285648820676,-11.8555716262642523,1.98486393067068656,0.0227579487944531422,1.4655817678262435,-2.37794059389517143,-36.4939973414240413,0.0455905600814033377,-0.0739717468488860219,-1.13523640572609863
35.1498594,-4.87423662409405267,-0.0514960153061193443,-0.0277307858660483554,-11.9036582345462936,1.88948342221552656,-0.139421781073131967,1.49394723968087528,-4.06710043346274475,-35.580279112265579,0.0464729385178818538,-0.126517258019593487,-1.10681293134997571
35.1998592,-2.33470569388689819,-0.0261592266203042184,0.0242507300931342207,-11.9459198169510614,0.458409367637394149,-0.193141651541818504,1.50971662531454243,-2.35118551640953077,-35.8903192804989573,0.0469634844150547195,-0.0731394637280330107,-1.11645750064511451
35.249859,0.684727056104988407,-0.00489218182113498965,0.0600296210338404218,-11.9851719498719405,-0.924667444714620035,-0.116340640271253903,1.52529833067860254,0.530136373187135801,-36.7446264759909909,0.0474481920514116806,0.0164912082721752513,-1.14303284729521848
35.2998588,3.07046283434879275,0.00674845043785172842,0.0717433580606331167,-12.0233000773545946,-1.76199400037855192,-0.00183978720986743838,1.54612553793863472,2.66897978586405671,-37.4421739093843797,0.048096074049373945,0.0830252435959018126,-1.16473179229432167
35.3498586,4.95102929166620331,0.0129934367105297831,0.0657189394410039179,-12.0625764562379807,-1.86164008817848914,0.139111822370438176,1.56653387670181599,4.23545244505479879,-37.9647166104712355,0.0487309261026472734,0.131754265375857632,-1.18098678053993389
35.3998584,1.91964293308632494,-0.0136292862887371444,0.0106091944373096995,-12.1035597369648187,-0.629432646387254158,0.237596646637339148,1.59854743321891046,2.08957860368884907,-36.9474593685771708,0.0497267872711283435,0.0650015311104673865,-1.14934246807444707
35.4498582,-0.926517348386994843,-0.03433703164465262,-0.0225095130490321239,-12.1423953314230619,0.404892007477375582,0.173316083285140365,1.63486097970541389,-0.592928999027839909,-35.7027861287746546,0.0508564103049337496,-0.0184445288196229337,-1.11062381629625495
35.499858,-3.18127240640096653,-0.0473607319141886862,-0.0340180821004636355,-12.1795736836525386,0.898790218174307043,0.0180695228910536798,1.66776114908723261,-2.62148715319299264,-34.7171585222213892,0.0518798517681247559,-0.0815478673274827454,-1.0799634221777441
35.5498578,-4.96300214620265567,-0.0539719691503894178,-0.0290871119137609373,-12.2129099148038769,0.679011607371553527,-0.144215795291191995,1.69841287492643711,-4.10410752993946293,-33.8608795623965619,0.0528333498118017247,-0.127668455648001861,-1.05332673890197115
35.5998576,-1.56722638359532751,-0.0247013631634295586,0.0256349576434569022,-12.2414419657195293,-0.809138691864870863,-0.20284324116305541,1.71304141964225853,-1.57038528258719645,-34.5049860407164388,0.0532884070193974033,-0.0488507336461565939,-1.07336327029401879
35.6498574,1.13542740242332529,-0.00624337009771343526,0.0533932289904188936,-12.2695169194712772,-1.95014369817873257,-0.139802846163608052,1.72871185288281115,0.981576054496388406,-35.2527876131455571,0.0537758747566732809,0.0305343605313531524,-1.09662549507412388
35.6998572,3.28307125526804722,0.00450363884599851248,0.0603764329698683877,-12.2982300235879798,-2.52779324510364534,-0.0125661714578839678,1.74667013988193531,2.88554657798944181,-35.8578142553416512,0.0543345118660902432,0.0897620914230096989,-1.11544635112421142
35.749857,4.3898691682316473,0.00710537292730999918,0.0458670615749320471,-12.3359477007819009,-2.28033151532904643,0.177458267309020812,1.75818624030839454,4.29095441709939784,-36.2968813091165927,0.05469274876553986,0.133480792033519813,-1.12910462208140339
35.7998568,1.20599690476854149,-0.0186821030498972654,-0.00555500348511550699,-12.3751703098906756,-0.997093519277429841,0.286711152995817287,1.78019852079227658,1.44349222345572792,-34.9924548807561351,0.0553774954087910207,0.0449034099531041078,-1.08852719899968542
