Time,Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-rad,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/terrain-elevation-asl-ft,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-mag-mt
37.6498494,2082.5223514996,2082.5223514996,-0.3187399672380232,27.4530192136799,342.841262155841,0.9606639312307895,0.03272641768183134,0.2350346142193761,-0.1442654599572193,0.2963866471876849,0.7772639617814662,-0.2637638247837265,0.4883076221195834,-0.2957249604141403,-0.7776205180601005,0.2627107752656935,-0.4887086312306078,2.6431620218382,-0.66703192762409,46.998269104303,47.189815651287,121.98736649573,-7593709.670129714,12085448.85234764,15305140.77722219,-7560942.245658664,12105975.91583374,15305140.77722219,0.15521483315092,2082.5223514996,0,2082.5223514996469,634.752812737092427,2082.5223514996469,0.823617656524118114,47.1898156512874394,39695.0123536149331,46.9982691043032474,121.98736649573172,0,959.131981363677028,192.68242757844672,978.31001096204136
37.6998492,2085.0796982758,2085.0796982758,-0.102901564101851,27.43920698164373,342.8452190290926,0.9606338404740586,0.03451021692392865,0.2346478791841745,-0.1446791009727849,0.2948878819601823,0.7778671357840845,-0.2629106955255829,0.4887144588799849,-0.2942247538345021,-0.7782230133112847,0.2618554110714255,-0.4891139739123648,2.6674851021887,-0.6651306238274,46.99828353368,47.189830050045,121.9873596702,-7593751.171694883,12085420.2830719,15305146.24204372,-7560939.685611675,12105975.02668189,15305146.24204372,0.15542373602192,2085.0796982758,0,2085.07969827577472,635.532292034456191,2085.07969827577472,0.823617907829845342,47.189830050044975,39697.5873057776334,46.9982835336798956,121.98735967020265,0,959.650173550867976,191.076156717472173,978.503009061934563
37.749849,2087.6206386462,2087.6206386462,0.1132060465160212,27.42102236771604,342.8467722918805,0.9606062430615863,0.03629567755441158,0.2342226574351674,-0.1451138047395191,0.2933775956820413,0.7784944728380014,-0.2620478597703655,0.4890877848630835,-0.2927130702506235,-0.7788496552924853,0.2609903053761263,-0.4894857847322093,2.6907773893252,-0.65133674177934,46.998297895086,47.189844381016,121.98735287705,-7593792.683688306,12085391.71526014,15305151.67793424,-7560937.136095923,12105974.1391646,15305151.67793424,0.15563263889292,2087.6206386462,0,2087.6206386461854,636.306770659357312,2087.6206386461854,0.823618157952475727,47.1898443810160586,39700.1457686224894,46.9982978950859902,121.987352877051805,0,960.165907592624762,189.477452303814147,978.697933237329835
37.7998488,2090.1449087821,2090.1449087821,0.09593989821491074,27.39679874578643,342.8439531506081,0.9606576783869535,0.03612610890712794,0.2340405487979071,-0.1451094439717595,0.2934411216101522,0.7785626433522529,-0.2621614112442202,0.488880264460499,-0.2927759859986792,-0.7789184559603332,0.261102344174806,-0.4892788845365114,2.7093234768895,-0.63697455290424,46.998312189934,47.189858645615,121.98734611968,-7593834.206531164,12085363.1479894,15305157.08505276,-7560934.597535076,12105973.25236018,15305157.08505276,0.15584154176392,2090.1449087821,0,2090.14490878209472,637.076168196782533,2090.14490878209472,0.823618406916696633,47.1898586456151676,39702.6874800585865,46.9983121899343459,121.987346119681632,0,960.678925175504105,187.886157063613751,978.894457670118072
37.8498486,2092.6521747783,2092.6521747783,-0.1979939655411118,27.36667091860181,342.8381431395912,0.9608013204242152,0.03363551610707526,0.2341577165949759,-0.1445670726214033,0.295372236442936,0.7779546773009768,-0.2634451409347131,0.4879942824686785,-0.294707413601725,-0.778312714645411,0.2623854806155799,-0.4883960668879346,2.7236741620581,-0.6391890940021,46.998326419006,47.189872844626,121.98733939816,-7593875.740005514,12085334.58088114,15305162.46334968,-7560932.069712218,12105972.36588962,15305162.46334968,0.15605044463491,2092.6521747783,0,2092.65217477828264,637.840382872420605,2092.65217477828264,0.82361865473618967,47.1898728446262012,39705.2121071201764,46.998326419006176,121.987339398159605,0,961.189221178478306,186.302184033212001,979.092519422523765
37.8998484,2095.1420522965,2095.1420522965,-0.5224465012270088,27.33280767230952,342.8334046128425,0.9609556367816646,0.03088151981976752,0.2342809543400938,-0.1439549592916541,0.2974999653454306,0.7772751728248577,-0.26487378806791,0.4870102182953775,-0.2968355920582291,-0.7776356372653875,0.2638136341249462,-0.4874154422995688,2.7388696763717,-0.65448044118255,46.998340582236,47.189886977987,121.98733270841,-7593917.283121652,12085306.0142682,15305167.81252767,-7560929.551636739,12105971.48008317,15305167.81252767,0.15625934750591,2095.1420522965,0,2095.14205229654908,638.599297539988243,2095.14205229654908,0.823618901409876925,47.1898869779873991,39707.7192654111277,46.9983405822361817,121.987332708410676,0,961.697104976523974,184.725540481414043,979.292382978042497
37.9498482,2097.6141697913,2097.6141697913,-0.6437140866456793,27.29683763692516,342.8319636248401,0.9610590012586665,0.02982157200464592,0.2341312507006823,-0.1437317897620445,0.2982417115471818,0.7771182495066992,-0.2654684566042456,0.486482894175336,-0.2975771690300509,-0.7774800070159201,0.2644070987298211,-0.4868896726198494,2.758692325725,-0.67298330926429,46.998354679463,47.189901045541,121.98732604599,-7593958.834829591,12085277.44856193,15305173.13227477,-7560927.042257521,12105970.59534943,15305173.13227477,0.15646825037691,2097.6141697913,0,2097.61416979134083,639.35279895240069,2097.61416979134083,0.823619146935001489,47.1899010455408003,39710.2085831714794,46.9983546794628992,121.987326045987245,0,962.202914231003547,183.156244381606371,979.494343164079737
37.999848,2100.0682246163,2100.0682246163,-0.4034683100655401,27.25937483482502,342.8338103436324,0.9610727506644209,0.03178495160871617,0.2335158050656506,-0.1442194632013876,0.2965251571636008,0.7778957225015845,-0.2645579490215657,0.4867855458950505,-0.2958593148348264,-0.77825671639686,0.2634941116228915,-0.4871905195595534,2.7849295415162,-0.67814865078736,46.998368710766,47.189915047369,121.98731940795,-7594000.394387551,12085248.88395958,15305178.42238943,-7560924.54083224,12105969.71188369,15305178.42238943,0.15667715324791,2100.0682246163,0,2100.06822461634874,640.100794863063129,2100.06822461634874,0.823619391312996663,47.1899150473685296,39712.6797578709738,46.9983687107657389,121.987319407946543,0,962.70687235471712,181.594286894383686,979.698578071680231
38.0498478,2102.5040124469,2102.5040124469,0.05025398308935937,27.21859228862349,342.8352139069037,0.9610240311970221,0.03553560090303935,0.2326013590607157,-0.1451435161948104,0.2933481660872775,0.7792327266936518,-0.2627444193874225,0.4875536700544607,-0.2926803869466267,-0.7795917168071044,0.2616773344319469,-0.4879548327736038,2.813511271529,-0.66167594462782,46.998382677232,47.189928984559,121.98731279647,-7594041.962027966,12085220.31980741,15305183.68299309,-7560922.047595105,12105968.82903297,15305183.68299309,0.1568860561189,2102.5040124469,0,2102.50401244685054,640.843222993800055,2102.50401244685054,0.8236196345628638,47.1899289845592804,39715.1325865038816,46.9983826772320725,121.987312796474654,0,963.2088133827109,180.039546973782024,979.904862940717408
38.0998476,2104.9213497639,2104.9213497639,0.4612789976366147,27.17228124752138,342.8326806462725,0.9609813461695474,0.03892931376113172,0.2316899249340081,-0.1460107514134679,0.2904458353530543,0.7804846045063417,-0.2610937231040153,0.4881752417015119,-0.2897763172672588,-0.7808418075266454,0.2600235022728869,-0.4885729585591982,2.8393136609452,-0.63166722566291,46.998396580388,47.18994285864,121.98730621577,-7594083.53835378,12085191.75509726,15305188.91433166,-7560919.563151816,12105967.94579082,15305188.91433166,0.1570949589899,2104.9213497639,0,2104.92134976387024,641.580027408027718,2104.92134976387024,0.823619876711251364,47.1899428586399026,39717.5668874112889,46.9983965803878192,121.98730621577397,0,963.708418269746858,178.491854755649797,980.112814370662363
38.1498474,2107.3199991994,2107.3199991994,0.6172766602888545,27.11906208256692,342.8247825610943,0.9610255036387741,0.04018662096273581,0.231041692345218,-0.1464061243585645,0.2892648426091455,0.7811301995566557,-0.2605041925302531,0.4881588141630202,-0.2885944575072662,-0.781487066726715,0.2594316625320335,-0.4885554381140656,2.8593749204708,-0.59893672916942,46.998410421819,47.189956671198,121.98729966989,-7594125.123905771,12085163.18879756,15305194.11662676,-7560917.088045987,12105967.06112728,15305194.11662676,0.1573038618609,2107.3199991994,0,2107.31999919936061,642.311135755965097,2107.31999919936061,0.82362011778587163,47.1899566711981961,39719.9824251805912,46.9984104218194076,121.987299669885601,0,964.205380215849573,176.951033639532966,980.322060696509311
38.1998472,2109.6996455193,2109.6996455193,0.4024719535554254,27.05864259390532,342.8124994673858,0.9612058592460323,0.03833371335894893,0.2308047100311009,-0.1460924652357884,0.2905971268573307,0.7808821448977125,-0.261476914694858,0.487243479919301,-0.2899271080290845,-0.7812408223130857,0.2604033000750332,-0.4876424621497778,2.8734827227998,-0.58172534179387,46.998424202767,47.189970423476,121.98729316071,-7594166.718793953,12085134.620194,15305199.2899567,-7560914.622389606,12105966.17432844,15305199.2899567,0.15751276473189,2109.6996455193,0,2109.69964551925659,643.03645195426941,2109.69964551925659,0.823620357808404591,47.1899704234763178,39722.3788860752393,46.9984242027667491,121.987293160708973,0,964.699555017053285,175.416945598150903,980.532398098381123
38.249847,2112.0599176735,2112.0599176735,0.005011069086960473,26.99299382513919,342.8002762044817,0.9614498976328809,0.03494093041148089,0.2307555354859936,-0.1454135776544789,0.2931613982896818,0.7801872571639022,-0.26323577082023,0.4858715542945327,-0.2924923763414142,-0.7805488308127286,0.2621616867452907,-0.4862745957809219,2.8862549626078,-0.58346884448173,46.998437923465,47.189984115713,121.98728668518,-7594208.322204027,12085106.0494251,15305204.43410873,-7560912.165368026,12105965.28553068,15305204.43410873,0.15772166760289,2112.0599176735,0,2112.05991767346859,643.75586290687329,2112.05991767346859,0.823620596783012915,47.1899841157127895,39724.7558993411658,46.9984379234650618,121.987286685180351,0,965.191175271554243,173.889564448934522,980.744014340728654
